"nuts1","NUTS3_ID","nuts3","sex","age_cat","pop"
"North Rhine Westphalia","DEA54","City of Hamm","female","[20-30)",10277
"North Rhine Westphalia","DEA54","City of Hamm","female","[30-40)",10747
"North Rhine Westphalia","DEA54","City of Hamm","female","[40-50)",11008
"North Rhine Westphalia","DEA54","City of Hamm","female","[50-60)",13563
"North Rhine Westphalia","DEA54","City of Hamm","female","[60-75)",16806
"North Rhine Westphalia","DEA54","City of Hamm","female","[75+)",11285
"North Rhine Westphalia","DEA54","City of Hamm","male","[00-10)",8812
"North Rhine Westphalia","DEA54","City of Hamm","male","[10-20)",9415
"North Rhine Westphalia","DEA54","City of Hamm","male","[20-30)",11752
"North Rhine Westphalia","DEA54","City of Hamm","male","[30-40)",11219
"North Rhine Westphalia","DEA54","City of Hamm","male","[40-50)",11099
"North Rhine Westphalia","DEA54","City of Hamm","male","[50-60)",13562
"North Rhine Westphalia","DEA54","City of Hamm","male","[60-75)",14873
"North Rhine Westphalia","DEA54","City of Hamm","male","[75+)",7602
"North Rhine Westphalia","DEA55","City of Herne","female","[00-10)",7312
"North Rhine Westphalia","DEA55","City of Herne","female","[10-20)",7056
"North Rhine Westphalia","DEA55","City of Herne","female","[20-30)",9167
"North Rhine Westphalia","DEA55","City of Herne","female","[30-40)",9341
"North Rhine Westphalia","DEA55","City of Herne","female","[40-50)",9340
"North Rhine Westphalia","DEA55","City of Herne","female","[50-60)",12041
"North Rhine Westphalia","DEA55","City of Herne","female","[60-75)",14920
"North Rhine Westphalia","DEA55","City of Herne","female","[75+)",10598
"North Rhine Westphalia","DEA55","City of Herne","male","[00-10)",7629
"North Rhine Westphalia","DEA55","City of Herne","male","[10-20)",7387
"North Rhine Westphalia","DEA55","City of Herne","male","[20-30)",9922
"North Rhine Westphalia","DEA55","City of Herne","male","[30-40)",9985
"North Rhine Westphalia","DEA55","City of Herne","male","[40-50)",9713
"North Rhine Westphalia","DEA55","City of Herne","male","[50-60)",12378
"North Rhine Westphalia","DEA55","City of Herne","male","[60-75)",13232
"North Rhine Westphalia","DEA55","City of Herne","male","[75+)",6600
"North Rhine Westphalia","DEA56","Ennepe-Ruhr-Kreis County","female","[00-10)",14100
"North Rhine Westphalia","DEA56","Ennepe-Ruhr-Kreis County","female","[10-20)",13267
"North Rhine Westphalia","DEA56","Ennepe-Ruhr-Kreis County","female","[20-30)",16143
"North Rhine Westphalia","DEA56","Ennepe-Ruhr-Kreis County","female","[30-40)",18712
"North Rhine Westphalia","DEA56","Ennepe-Ruhr-Kreis County","female","[40-50)",18442
"North Rhine Westphalia","DEA56","Ennepe-Ruhr-Kreis County","female","[50-60)",27825
"North Rhine Westphalia","DEA56","Ennepe-Ruhr-Kreis County","female","[60-75)",33239
"North Rhine Westphalia","DEA56","Ennepe-Ruhr-Kreis County","female","[75+)",23972
"North Rhine Westphalia","DEA56","Ennepe-Ruhr-Kreis County","male","[00-10)",14990
"North Rhine Westphalia","DEA56","Ennepe-Ruhr-Kreis County","male","[10-20)",14101
"North Rhine Westphalia","DEA56","Ennepe-Ruhr-Kreis County","male","[20-30)",17234
"North Rhine Westphalia","DEA56","Ennepe-Ruhr-Kreis County","male","[30-40)",19227
"North Rhine Westphalia","DEA56","Ennepe-Ruhr-Kreis County","male","[40-50)",17600
"North Rhine Westphalia","DEA56","Ennepe-Ruhr-Kreis County","male","[50-60)",27071
"North Rhine Westphalia","DEA56","Ennepe-Ruhr-Kreis County","male","[60-75)",30181
"North Rhine Westphalia","DEA56","Ennepe-Ruhr-Kreis County","male","[75+)",16039
"North Rhine Westphalia","DEA57","Hochsauerlandkreis County","female","[00-10)",11261
"North Rhine Westphalia","DEA57","Hochsauerlandkreis County","female","[10-20)",11710
"North Rhine Westphalia","DEA57","Hochsauerlandkreis County","female","[20-30)",12448
"North Rhine Westphalia","DEA57","Hochsauerlandkreis County","female","[30-40)",14454
"North Rhine Westphalia","DEA57","Hochsauerlandkreis County","female","[40-50)",14882
"North Rhine Westphalia","DEA57","Hochsauerlandkreis County","female","[50-60)",21583
"North Rhine Westphalia","DEA57","Hochsauerlandkreis County","female","[60-75)",25388
"North Rhine Westphalia","DEA57","Hochsauerlandkreis County","female","[75+)",17712
"North Rhine Westphalia","DEA57","Hochsauerlandkreis County","male","[00-10)",11836
"North Rhine Westphalia","DEA57","Hochsauerlandkreis County","male","[10-20)",12780
"North Rhine Westphalia","DEA57","Hochsauerlandkreis County","male","[20-30)",15185
"North Rhine Westphalia","DEA57","Hochsauerlandkreis County","male","[30-40)",15705
"North Rhine Westphalia","DEA57","Hochsauerlandkreis County","male","[40-50)",14645
"North Rhine Westphalia","DEA57","Hochsauerlandkreis County","male","[50-60)",22338
"North Rhine Westphalia","DEA57","Hochsauerlandkreis County","male","[60-75)",24826
"North Rhine Westphalia","DEA57","Hochsauerlandkreis County","male","[75+)",11862
"North Rhine Westphalia","DEA58","Märkischer Kreis County","female","[00-10)",18346
"North Rhine Westphalia","DEA58","Märkischer Kreis County","female","[10-20)",18712
"North Rhine Westphalia","DEA58","Märkischer Kreis County","female","[20-30)",20225
"North Rhine Westphalia","DEA58","Märkischer Kreis County","female","[30-40)",23339
"North Rhine Westphalia","DEA58","Märkischer Kreis County","female","[40-50)",23720
"North Rhine Westphalia","DEA58","Märkischer Kreis County","female","[50-60)",34484
"North Rhine Westphalia","DEA58","Märkischer Kreis County","female","[60-75)",39845
"North Rhine Westphalia","DEA58","Märkischer Kreis County","female","[75+)",27951
"North Rhine Westphalia","DEA58","Märkischer Kreis County","male","[00-10)",19769
"North Rhine Westphalia","DEA58","Märkischer Kreis County","male","[10-20)",20003
"North Rhine Westphalia","DEA58","Märkischer Kreis County","male","[20-30)",22781
"North Rhine Westphalia","DEA58","Märkischer Kreis County","male","[30-40)",24474
"North Rhine Westphalia","DEA58","Märkischer Kreis County","male","[40-50)",22672
"North Rhine Westphalia","DEA58","Märkischer Kreis County","male","[50-60)",34513
"North Rhine Westphalia","DEA58","Märkischer Kreis County","male","[60-75)",37057
"North Rhine Westphalia","DEA58","Märkischer Kreis County","male","[75+)",18902
"North Rhine Westphalia","DEA59","Olpe County","female","[00-10)",6122
"North Rhine Westphalia","DEA59","Olpe County","female","[10-20)",6042
"North Rhine Westphalia","DEA59","Olpe County","female","[20-30)",6613
"North Rhine Westphalia","DEA59","Olpe County","female","[30-40)",7920
"North Rhine Westphalia","DEA59","Olpe County","female","[40-50)",7881
"North Rhine Westphalia","DEA59","Olpe County","female","[50-60)",11230
"North Rhine Westphalia","DEA59","Olpe County","female","[60-75)",12539
"North Rhine Westphalia","DEA59","Olpe County","female","[75+)",8137
"North Rhine Westphalia","DEA59","Olpe County","male","[00-10)",6514
"North Rhine Westphalia","DEA59","Olpe County","male","[10-20)",6703
"North Rhine Westphalia","DEA59","Olpe County","male","[20-30)",7837
"North Rhine Westphalia","DEA59","Olpe County","male","[30-40)",8185
"North Rhine Westphalia","DEA59","Olpe County","male","[40-50)",7844
"North Rhine Westphalia","DEA59","Olpe County","male","[50-60)",11677
"North Rhine Westphalia","DEA59","Olpe County","male","[60-75)",12244
"North Rhine Westphalia","DEA59","Olpe County","male","[75+)",5632
"North Rhine Westphalia","DEA5A","Siegen-Wittgenstein County","female","[00-10)",12646
"North Rhine Westphalia","DEA5A","Siegen-Wittgenstein County","female","[10-20)",12050
"North Rhine Westphalia","DEA5A","Siegen-Wittgenstein County","female","[20-30)",16138
"North Rhine Westphalia","DEA5A","Siegen-Wittgenstein County","female","[30-40)",16437
"North Rhine Westphalia","DEA5A","Siegen-Wittgenstein County","female","[40-50)",15325
"North Rhine Westphalia","DEA5A","Siegen-Wittgenstein County","female","[50-60)",21236
"North Rhine Westphalia","DEA5A","Siegen-Wittgenstein County","female","[60-75)",26515
"North Rhine Westphalia","DEA5A","Siegen-Wittgenstein County","female","[75+)",17671
"North Rhine Westphalia","DEA5A","Siegen-Wittgenstein County","male","[00-10)",13355
"North Rhine Westphalia","DEA5A","Siegen-Wittgenstein County","male","[10-20)",13022
"North Rhine Westphalia","DEA5A","Siegen-Wittgenstein County","male","[20-30)",17766
"North Rhine Westphalia","DEA5A","Siegen-Wittgenstein County","male","[30-40)",17486
"North Rhine Westphalia","DEA5A","Siegen-Wittgenstein County","male","[40-50)",15604
"North Rhine Westphalia","DEA5A","Siegen-Wittgenstein County","male","[50-60)",21742
"North Rhine Westphalia","DEA5A","Siegen-Wittgenstein County","male","[60-75)",24901
"North Rhine Westphalia","DEA5A","Siegen-Wittgenstein County","male","[75+)",12448
"North Rhine Westphalia","DEA5B","Soest County","female","[00-10)",13828
"North Rhine Westphalia","DEA5B","Soest County","female","[10-20)",13959
"North Rhine Westphalia","DEA5B","Soest County","female","[20-30)",14671
"North Rhine Westphalia","DEA5B","Soest County","female","[30-40)",17261
"North Rhine Westphalia","DEA5B","Soest County","female","[40-50)",17884
"North Rhine Westphalia","DEA5B","Soest County","female","[50-60)",25143
"North Rhine Westphalia","DEA5B","Soest County","female","[60-75)",29574
"North Rhine Westphalia","DEA5B","Soest County","female","[75+)",19739
"North Rhine Westphalia","DEA5B","Soest County","male","[00-10)",14823
"North Rhine Westphalia","DEA5B","Soest County","male","[10-20)",15077
"North Rhine Westphalia","DEA5B","Soest County","male","[20-30)",17790
"North Rhine Westphalia","DEA5B","Soest County","male","[30-40)",18664
"North Rhine Westphalia","DEA5B","Soest County","male","[40-50)",17776
"North Rhine Westphalia","DEA5B","Soest County","male","[50-60)",25199
"North Rhine Westphalia","DEA5B","Soest County","male","[60-75)",27572
"North Rhine Westphalia","DEA5B","Soest County","male","[75+)",13338
"North Rhine Westphalia","DEA5C","Unna County","female","[00-10)",17774
"North Rhine Westphalia","DEA5C","Unna County","female","[10-20)",17377
"North Rhine Westphalia","DEA5C","Unna County","female","[20-30)",19151
"North Rhine Westphalia","DEA5C","Unna County","female","[30-40)",22348
"North Rhine Westphalia","DEA5C","Unna County","female","[40-50)",23463
"North Rhine Westphalia","DEA5C","Unna County","female","[50-60)",33029
"North Rhine Westphalia","DEA5C","Unna County","female","[60-75)",40890
"North Rhine Westphalia","DEA5C","Unna County","female","[75+)",27477
"North Rhine Westphalia","DEA5C","Unna County","male","[00-10)",18712
"North Rhine Westphalia","DEA5C","Unna County","male","[10-20)",18700
"North Rhine Westphalia","DEA5C","Unna County","male","[20-30)",21250
"North Rhine Westphalia","DEA5C","Unna County","male","[30-40)",23201
"North Rhine Westphalia","DEA5C","Unna County","male","[40-50)",22909
"North Rhine Westphalia","DEA5C","Unna County","male","[50-60)",31986
"North Rhine Westphalia","DEA5C","Unna County","male","[60-75)",36714
"North Rhine Westphalia","DEA5C","Unna County","male","[75+)",18082
"Rhineland Palatinate","DEB11","City of Koblenz","female","[00-10)",4857
"Rhineland Palatinate","DEB11","City of Koblenz","female","[10-20)",4443
"Rhineland Palatinate","DEB11","City of Koblenz","female","[20-30)",8811
"Rhineland Palatinate","DEB11","City of Koblenz","female","[30-40)",7798
"Rhineland Palatinate","DEB11","City of Koblenz","female","[40-50)",6174
"Rhineland Palatinate","DEB11","City of Koblenz","female","[50-60)",7715
"Rhineland Palatinate","DEB11","City of Koblenz","female","[60-75)",10119
"Rhineland Palatinate","DEB11","City of Koblenz","female","[75+)",8028
"Rhineland Palatinate","DEB11","City of Koblenz","male","[00-10)",5074
"Rhineland Palatinate","DEB11","City of Koblenz","male","[10-20)",4711
"Rhineland Palatinate","DEB11","City of Koblenz","male","[20-30)",9125
"Rhineland Palatinate","DEB11","City of Koblenz","male","[30-40)",8816
"Rhineland Palatinate","DEB11","City of Koblenz","male","[40-50)",6249
"Rhineland Palatinate","DEB11","City of Koblenz","male","[50-60)",7660
"Rhineland Palatinate","DEB11","City of Koblenz","male","[60-75)",8832
"Rhineland Palatinate","DEB11","City of Koblenz","male","[75+)",5226
"Rhineland Palatinate","DEB12","Ahrweiler County","female","[00-10)",5664
"Rhineland Palatinate","DEB12","Ahrweiler County","female","[10-20)",5282
"Rhineland Palatinate","DEB12","Ahrweiler County","female","[20-30)",6011
"Rhineland Palatinate","DEB12","Ahrweiler County","female","[30-40)",7120
"Rhineland Palatinate","DEB12","Ahrweiler County","female","[40-50)",7153
"Rhineland Palatinate","DEB12","Ahrweiler County","female","[50-60)",10900
"Rhineland Palatinate","DEB12","Ahrweiler County","female","[60-75)",13227
"Rhineland Palatinate","DEB12","Ahrweiler County","female","[75+)",9491
"Rhineland Palatinate","DEB12","Ahrweiler County","male","[00-10)",5954
"Rhineland Palatinate","DEB12","Ahrweiler County","male","[10-20)",5620
"Rhineland Palatinate","DEB12","Ahrweiler County","male","[20-30)",6936
"Rhineland Palatinate","DEB12","Ahrweiler County","male","[30-40)",7523
"Rhineland Palatinate","DEB12","Ahrweiler County","male","[40-50)",6849
"Rhineland Palatinate","DEB12","Ahrweiler County","male","[50-60)",10704
"Rhineland Palatinate","DEB12","Ahrweiler County","male","[60-75)",12886
"Rhineland Palatinate","DEB12","Ahrweiler County","male","[75+)",6826
"Rhineland Palatinate","DEB13","Altenkirchen County","female","[00-10)",6004
"Rhineland Palatinate","DEB13","Altenkirchen County","female","[10-20)",5790
"Rhineland Palatinate","DEB13","Altenkirchen County","female","[20-30)",6334
"Rhineland Palatinate","DEB13","Altenkirchen County","female","[30-40)",7468
"Rhineland Palatinate","DEB13","Altenkirchen County","female","[40-50)",7347
"Rhineland Palatinate","DEB13","Altenkirchen County","female","[50-60)",10714
"Rhineland Palatinate","DEB13","Altenkirchen County","female","[60-75)",13002
"Rhineland Palatinate","DEB13","Altenkirchen County","female","[75+)",8536
"Rhineland Palatinate","DEB13","Altenkirchen County","male","[00-10)",6301
"Rhineland Palatinate","DEB13","Altenkirchen County","male","[10-20)",6115
"Rhineland Palatinate","DEB13","Altenkirchen County","male","[20-30)",7234
"Rhineland Palatinate","DEB13","Altenkirchen County","male","[30-40)",7816
"Rhineland Palatinate","DEB13","Altenkirchen County","male","[40-50)",7231
"Rhineland Palatinate","DEB13","Altenkirchen County","male","[50-60)",10925
"Rhineland Palatinate","DEB13","Altenkirchen County","male","[60-75)",12556
"Rhineland Palatinate","DEB13","Altenkirchen County","male","[75+)",5888
"Rhineland Palatinate","DEB14","Bad Kreuznach County","female","[00-10)",7254
"Rhineland Palatinate","DEB14","Bad Kreuznach County","female","[10-20)",7136
"Rhineland Palatinate","DEB14","Bad Kreuznach County","female","[20-30)",7618
"Rhineland Palatinate","DEB14","Bad Kreuznach County","female","[30-40)",9159
"Rhineland Palatinate","DEB14","Bad Kreuznach County","female","[40-50)",9378
"Rhineland Palatinate","DEB14","Bad Kreuznach County","female","[50-60)",13244
"Rhineland Palatinate","DEB14","Bad Kreuznach County","female","[60-75)",17001
"Rhineland Palatinate","DEB14","Bad Kreuznach County","female","[75+)",10751
"Rhineland Palatinate","DEB14","Bad Kreuznach County","male","[00-10)",7492
"Rhineland Palatinate","DEB14","Bad Kreuznach County","male","[10-20)",7530
"Rhineland Palatinate","DEB14","Bad Kreuznach County","male","[20-30)",8257
"Rhineland Palatinate","DEB14","Bad Kreuznach County","male","[30-40)",9438
"Rhineland Palatinate","DEB14","Bad Kreuznach County","male","[40-50)",8843
"Rhineland Palatinate","DEB14","Bad Kreuznach County","male","[50-60)",12857
"Rhineland Palatinate","DEB14","Bad Kreuznach County","male","[60-75)",15801
"Rhineland Palatinate","DEB14","Bad Kreuznach County","male","[75+)",7643
"Rhineland Palatinate","DEB15","Birkenfeld County","female","[00-10)",3633
"Rhineland Palatinate","DEB15","Birkenfeld County","female","[10-20)",3407
"Rhineland Palatinate","DEB15","Birkenfeld County","female","[20-30)",3870
"Rhineland Palatinate","DEB15","Birkenfeld County","female","[30-40)",4433
"Rhineland Palatinate","DEB15","Birkenfeld County","female","[40-50)",4345
"Rhineland Palatinate","DEB15","Birkenfeld County","female","[50-60)",6499
"Rhineland Palatinate","DEB15","Birkenfeld County","female","[60-75)",8972
"Rhineland Palatinate","DEB15","Birkenfeld County","female","[75+)",5577
"Rhineland Palatinate","DEB15","Birkenfeld County","male","[00-10)",3813
"Rhineland Palatinate","DEB15","Birkenfeld County","male","[10-20)",3671
"Rhineland Palatinate","DEB15","Birkenfeld County","male","[20-30)",4488
"Rhineland Palatinate","DEB15","Birkenfeld County","male","[30-40)",4943
"Rhineland Palatinate","DEB15","Birkenfeld County","male","[40-50)",4412
"Rhineland Palatinate","DEB15","Birkenfeld County","male","[50-60)",6335
"Rhineland Palatinate","DEB15","Birkenfeld County","male","[60-75)",8563
"Rhineland Palatinate","DEB15","Birkenfeld County","male","[75+)",3888
"Rhineland Palatinate","DEB17","Mayen-Koblenz County","female","[00-10)",9876
"Rhineland Palatinate","DEB17","Mayen-Koblenz County","female","[10-20)",9514
"Rhineland Palatinate","DEB17","Mayen-Koblenz County","female","[20-30)",10723
"Rhineland Palatinate","DEB17","Mayen-Koblenz County","female","[30-40)",12844
"Rhineland Palatinate","DEB17","Mayen-Koblenz County","female","[40-50)",12709
"Rhineland Palatinate","DEB17","Mayen-Koblenz County","female","[50-60)",17727
"Rhineland Palatinate","DEB17","Mayen-Koblenz County","female","[60-75)",21921
"Rhineland Palatinate","DEB17","Mayen-Koblenz County","female","[75+)",13608
"Rhineland Palatinate","DEB17","Mayen-Koblenz County","male","[00-10)",10421
"Rhineland Palatinate","DEB17","Mayen-Koblenz County","male","[10-20)",9944
"Rhineland Palatinate","DEB17","Mayen-Koblenz County","male","[20-30)",11954
"Rhineland Palatinate","DEB17","Mayen-Koblenz County","male","[30-40)",13589
"Rhineland Palatinate","DEB17","Mayen-Koblenz County","male","[40-50)",12509
"Rhineland Palatinate","DEB17","Mayen-Koblenz County","male","[50-60)",17660
"Rhineland Palatinate","DEB17","Mayen-Koblenz County","male","[60-75)",20689
"Rhineland Palatinate","DEB17","Mayen-Koblenz County","male","[75+)",9758
"Rhineland Palatinate","DEB18","Neuwied County","female","[00-10)",8655
"Rhineland Palatinate","DEB18","Neuwied County","female","[10-20)",8625
"Rhineland Palatinate","DEB18","Neuwied County","female","[20-30)",9160
"Rhineland Palatinate","DEB18","Neuwied County","female","[30-40)",10715
"Rhineland Palatinate","DEB18","Neuwied County","female","[40-50)",10593
"Rhineland Palatinate","DEB18","Neuwied County","female","[50-60)",15228
"Rhineland Palatinate","DEB18","Neuwied County","female","[60-75)",18468
"Rhineland Palatinate","DEB18","Neuwied County","female","[75+)",12044
"Rhineland Palatinate","DEB18","Neuwied County","male","[00-10)",9377
"Rhineland Palatinate","DEB18","Neuwied County","male","[10-20)",8889
"Rhineland Palatinate","DEB18","Neuwied County","male","[20-30)",10130
"Rhineland Palatinate","DEB18","Neuwied County","male","[30-40)",11144
"Rhineland Palatinate","DEB18","Neuwied County","male","[40-50)",10232
"Rhineland Palatinate","DEB18","Neuwied County","male","[50-60)",14985
"Rhineland Palatinate","DEB18","Neuwied County","male","[60-75)",17635
"Rhineland Palatinate","DEB18","Neuwied County","male","[75+)",8510
"Rhineland Palatinate","DEB1A","Rhein-Lahn-Kreis County","female","[00-10)",5511
"Rhineland Palatinate","DEB1A","Rhein-Lahn-Kreis County","female","[10-20)",5319
"Rhineland Palatinate","DEB1A","Rhein-Lahn-Kreis County","female","[20-30)",5585
"Rhineland Palatinate","DEB1A","Rhein-Lahn-Kreis County","female","[30-40)",7024
"Rhineland Palatinate","DEB1A","Rhein-Lahn-Kreis County","female","[40-50)",7090
"Rhineland Palatinate","DEB1A","Rhein-Lahn-Kreis County","female","[50-60)",10311
"Rhineland Palatinate","DEB1A","Rhein-Lahn-Kreis County","female","[60-75)",13037
"Rhineland Palatinate","DEB1A","Rhein-Lahn-Kreis County","female","[75+)",8102
"Rhineland Palatinate","DEB1A","Rhein-Lahn-Kreis County","male","[00-10)",5650
"Rhineland Palatinate","DEB1A","Rhein-Lahn-Kreis County","male","[10-20)",5621
"Rhineland Palatinate","DEB1A","Rhein-Lahn-Kreis County","male","[20-30)",6349
"Rhineland Palatinate","DEB1A","Rhein-Lahn-Kreis County","male","[30-40)",7412
"Rhineland Palatinate","DEB1A","Rhein-Lahn-Kreis County","male","[40-50)",7175
"Rhineland Palatinate","DEB1A","Rhein-Lahn-Kreis County","male","[50-60)",10204
"Rhineland Palatinate","DEB1A","Rhein-Lahn-Kreis County","male","[60-75)",12360
"Rhineland Palatinate","DEB1A","Rhein-Lahn-Kreis County","male","[75+)",5974
"Rhineland Palatinate","DEB1B","Westerwaldkreis County","female","[00-10)",9455
"Rhineland Palatinate","DEB1B","Westerwaldkreis County","female","[10-20)",9327
"Rhineland Palatinate","DEB1B","Westerwaldkreis County","female","[20-30)",9796
"Rhineland Palatinate","DEB1B","Westerwaldkreis County","female","[30-40)",12263
"Rhineland Palatinate","DEB1B","Westerwaldkreis County","female","[40-50)",12122
"Rhineland Palatinate","DEB1B","Westerwaldkreis County","female","[50-60)",17334
"Rhineland Palatinate","DEB1B","Westerwaldkreis County","female","[60-75)",19896
"Rhineland Palatinate","DEB1B","Westerwaldkreis County","female","[75+)",12522
"Rhineland Palatinate","DEB1B","Westerwaldkreis County","male","[00-10)",9995
"Rhineland Palatinate","DEB1B","Westerwaldkreis County","male","[10-20)",9932
"Rhineland Palatinate","DEB1B","Westerwaldkreis County","male","[20-30)",10861
"Rhineland Palatinate","DEB1B","Westerwaldkreis County","male","[30-40)",12733
"Rhineland Palatinate","DEB1B","Westerwaldkreis County","male","[40-50)",12029
"Rhineland Palatinate","DEB1B","Westerwaldkreis County","male","[50-60)",17521
"Rhineland Palatinate","DEB1B","Westerwaldkreis County","male","[60-75)",19263
"Rhineland Palatinate","DEB1B","Westerwaldkreis County","male","[75+)",8782
"Rhineland Palatinate","DEB1C","Cochem-Zell County","female","[00-10)",2474
"Rhineland Palatinate","DEB1C","Cochem-Zell County","female","[10-20)",2585
"Rhineland Palatinate","DEB1C","Cochem-Zell County","female","[20-30)",2812
"Rhineland Palatinate","DEB1C","Cochem-Zell County","female","[30-40)",3183
"Rhineland Palatinate","DEB1C","Cochem-Zell County","female","[40-50)",3406
"Rhineland Palatinate","DEB1C","Cochem-Zell County","female","[50-60)",5306
"Rhineland Palatinate","DEB1C","Cochem-Zell County","female","[60-75)",6554
"Rhineland Palatinate","DEB1C","Cochem-Zell County","female","[75+)",4421
"Rhineland Palatinate","DEB1C","Cochem-Zell County","male","[00-10)",2667
"Rhineland Palatinate","DEB1C","Cochem-Zell County","male","[10-20)",2793
"Rhineland Palatinate","DEB1C","Cochem-Zell County","male","[20-30)",3399
"Rhineland Palatinate","DEB1C","Cochem-Zell County","male","[30-40)",3582
"Rhineland Palatinate","DEB1C","Cochem-Zell County","male","[40-50)",3267
"Rhineland Palatinate","DEB1C","Cochem-Zell County","male","[50-60)",5417
"Rhineland Palatinate","DEB1C","Cochem-Zell County","male","[60-75)",6622
"Rhineland Palatinate","DEB1C","Cochem-Zell County","male","[75+)",3247
"Rhineland Palatinate","DEB1D","Rhein-Hunsrück-Kreis County","female","[00-10)",4616
"Rhineland Palatinate","DEB1D","Rhein-Hunsrück-Kreis County","female","[10-20)",4543
"Rhineland Palatinate","DEB1D","Rhein-Hunsrück-Kreis County","female","[20-30)",4699
"Rhineland Palatinate","DEB1D","Rhein-Hunsrück-Kreis County","female","[30-40)",5929
"Rhineland Palatinate","DEB1D","Rhein-Hunsrück-Kreis County","female","[40-50)",5939
"Rhineland Palatinate","DEB1D","Rhein-Hunsrück-Kreis County","female","[50-60)",8760
"Rhineland Palatinate","DEB1D","Rhein-Hunsrück-Kreis County","female","[60-75)",10930
"Rhineland Palatinate","DEB1D","Rhein-Hunsrück-Kreis County","female","[75+)",6742
"Rhineland Palatinate","DEB1D","Rhein-Hunsrück-Kreis County","male","[00-10)",4927
"Rhineland Palatinate","DEB1D","Rhein-Hunsrück-Kreis County","male","[10-20)",4845
"Rhineland Palatinate","DEB1D","Rhein-Hunsrück-Kreis County","male","[20-30)",5493
"Rhineland Palatinate","DEB1D","Rhein-Hunsrück-Kreis County","male","[30-40)",6281
"Rhineland Palatinate","DEB1D","Rhein-Hunsrück-Kreis County","male","[40-50)",5933
"Rhineland Palatinate","DEB1D","Rhein-Hunsrück-Kreis County","male","[50-60)",8604
"Rhineland Palatinate","DEB1D","Rhein-Hunsrück-Kreis County","male","[60-75)",10746
"Rhineland Palatinate","DEB1D","Rhein-Hunsrück-Kreis County","male","[75+)",4780
"Rhineland Palatinate","DEB21","City of Trier","female","[00-10)",4446
"Rhineland Palatinate","DEB21","City of Trier","female","[10-20)",4315
"Rhineland Palatinate","DEB21","City of Trier","female","[20-30)",10066
"Rhineland Palatinate","DEB21","City of Trier","female","[30-40)",8297
"Rhineland Palatinate","DEB21","City of Trier","female","[40-50)",6180
"Rhineland Palatinate","DEB21","City of Trier","female","[50-60)",7380
"Rhineland Palatinate","DEB21","City of Trier","female","[60-75)",8919
"Rhineland Palatinate","DEB21","City of Trier","female","[75+)",6305
"Rhineland Palatinate","DEB21","City of Trier","male","[00-10)",4785
"Rhineland Palatinate","DEB21","City of Trier","male","[10-20)",4754
"Rhineland Palatinate","DEB21","City of Trier","male","[20-30)",10118
"Rhineland Palatinate","DEB21","City of Trier","male","[30-40)",9117
"Rhineland Palatinate","DEB21","City of Trier","male","[40-50)",6574
"Rhineland Palatinate","DEB21","City of Trier","male","[50-60)",7484
"Rhineland Palatinate","DEB21","City of Trier","male","[60-75)",8017
"Rhineland Palatinate","DEB21","City of Trier","male","[75+)",3813
"Rhineland Palatinate","DEB22","Bernkastel-Wittlich County","female","[00-10)",5088
"Rhineland Palatinate","DEB22","Bernkastel-Wittlich County","female","[10-20)",4993
"Rhineland Palatinate","DEB22","Bernkastel-Wittlich County","female","[20-30)",5281
"Rhineland Palatinate","DEB22","Bernkastel-Wittlich County","female","[30-40)",6297
"Rhineland Palatinate","DEB22","Bernkastel-Wittlich County","female","[40-50)",6542
"Rhineland Palatinate","DEB22","Bernkastel-Wittlich County","female","[50-60)",9246
"Rhineland Palatinate","DEB22","Bernkastel-Wittlich County","female","[60-75)",11635
"Rhineland Palatinate","DEB22","Bernkastel-Wittlich County","female","[75+)",7437
"Rhineland Palatinate","DEB22","Bernkastel-Wittlich County","male","[00-10)",5401
"Rhineland Palatinate","DEB22","Bernkastel-Wittlich County","male","[10-20)",5227
"Rhineland Palatinate","DEB22","Bernkastel-Wittlich County","male","[20-30)",6006
"Rhineland Palatinate","DEB22","Bernkastel-Wittlich County","male","[30-40)",6889
"Rhineland Palatinate","DEB22","Bernkastel-Wittlich County","male","[40-50)",6720
"Rhineland Palatinate","DEB22","Bernkastel-Wittlich County","male","[50-60)",9515
"Rhineland Palatinate","DEB22","Bernkastel-Wittlich County","male","[60-75)",11568
"Rhineland Palatinate","DEB22","Bernkastel-Wittlich County","male","[75+)",5349
"Rhineland Palatinate","DEB23","Bitburg-Prüm County","female","[00-10)",4658
"Rhineland Palatinate","DEB23","Bitburg-Prüm County","female","[10-20)",4432
"Rhineland Palatinate","DEB23","Bitburg-Prüm County","female","[20-30)",5182
"Rhineland Palatinate","DEB23","Bitburg-Prüm County","female","[30-40)",6146
"Rhineland Palatinate","DEB23","Bitburg-Prüm County","female","[40-50)",5795
"Rhineland Palatinate","DEB23","Bitburg-Prüm County","female","[50-60)",8285
"Rhineland Palatinate","DEB23","Bitburg-Prüm County","female","[60-75)",9725
"Rhineland Palatinate","DEB23","Bitburg-Prüm County","female","[75+)",5787
"Rhineland Palatinate","DEB23","Bitburg-Prüm County","male","[00-10)",5081
"Rhineland Palatinate","DEB23","Bitburg-Prüm County","male","[10-20)",4927
"Rhineland Palatinate","DEB23","Bitburg-Prüm County","male","[20-30)",5857
"Rhineland Palatinate","DEB23","Bitburg-Prüm County","male","[30-40)",6577
